anchor_id,ip,lat,lon,city,country,asn,hostname,is_disabled
node_02118,node_02118,48.2105,16.3405,,AT,8412,,False
node_02119,node_02119,35.5795,139.7115,,JP,55391,,False
node_02120,node_02120,46.5905,14.2715,,AT,8412,,False
node_02121,node_02121,44.8805,-91.9185,,US,21928,,False
node_02122,node_02122,61.4515,23.9005,,FI,719,,False
node_02123,node_02123,45.8415,-120.7095,,US,14593,,False
node_02124,node_02124,44.9385,-93.2485,,US,10242,,False
node_02125,node_02125,-42.8915,147.3185,,AU,1221,,False
node_02126,node_02126,42.7015,23.3195,,BG,12716,,False
node_02127,node_02127,51.9395,7.6375,,DE,12470,,False
node_02128,node_02128,39.3975,-121.2315,,US,21928,,False
node_02129,node_02129,49.1705,6.6495,,FR,51207,,False
node_02130,node_02130,38.9385,-7.9425,,PT,42863,,False
node_02131,node_02131,39.9275,-74.8905,,US,7922,,False
node_02132,node_02132,33.8305,-118.2795,,US,6167,,False
node_02133,node_02133,51.4015,20.1995,,PL,12912,,False
node_02134,node_02134,52.3595,20.8485,,PL,5617,,False
node_02135,node_02135,29.6975,-82.4805,,US,21928,,False
node_02136,node_02136,35.6975,51.4315,,IR,44244,,False
node_02137,node_02137,50.1505,14.3485,,CZ,13036,,False
node_02138,node_02138,51.5115,-0.1315,,GB,25135,,False
node_02139,node_02139,55.6415,13.2115,,SE,8473,,False
node_02140,node_02140,-42.8895,147.3015,,AU,133612,,False
node_02141,node_02141,49.7795,9.9785,,DE,3320,,False
node_02142,node_02142,-41.1705,174.9785,,NZ,9500,,False
node_02143,node_02143,32.6575,35.8475,,JO,39526,,False
node_02144,node_02144,32.6495,35.8485,,JO,9038,,False
node_02145,node_02145,51.1285,-2.7415,,GB,206067,,False
node_02146,node_02146,33.4475,-111.7185,,US,6167,,False
node_02020,node_02020,33.0805,-117.3115,,US,22773,,False
node_02147,node_02147,45.5815,9.1595,,IT,30722,,False
node_02148,node_02148,27.4785,79.1785,,IN,45609,,False
node_02149,node_02149,52.0795,8.7285,,DE,20473,,False
node_02150,node_02150,55.7895,37.7015,,RU,25159,,False
node_02151,node_02151,42.0215,14.5475,,IT,3269,,False
node_02152,node_02152,43.6105,3.8775,,FR,3215,,False
node_02153,node_02153,38.9685,-77.5325,,US,21928,,False
node_02154,node_02154,49.0095,8.3695,,DE,6805,,False
node_02155,node_02155,37.7705,-122.3995,,US,21928,,False
node_02156,node_02156,52.1695,6.1375,,NL,15435,,False
node_02157,node_02157,50.0715,14.3975,,CZ,5610,,False
node_02158,node_02158,-43.8115,172.9085,,NZ,9500,,False
node_02159,node_02159,48.2215,16.4195,,AT,8412,,False
node_02160,node_02160,-22.3525,-46.9525,,BR,26615,,False
node_02161,node_02161,35.7115,139.6575,,JP,138384,,False
node_02162,node_02162,52.9385,1.2715,,GB,2856,,False
node_02163,node_02163,-22.3195,-46.8915,,BR,26599,,False
node_02164,node_02164,52.5405,5.6885,,NL,50266,,False
node_02023,node_02023,48.2415,16.4105,,AT,8437,,False
node_02165,node_02165,49.0795,0.6075,,FR,3215,,False
node_02166,node_02166,1.4405,103.6405,,MY,45960,,False
node_02167,node_02167,43.2295,1.4375,,FR,5410,,False
node_02168,node_02168,55.7295,12.5095,,DK,3292,,False
node_02136,node_02136,35.6975,51.4305,,IR,44244,,False
node_02169,node_02169,29.6095,52.5185,,IR,34369,,False
node_02170,node_02170,50.5985,36.5985,,RU,12958,,False
node_02171,node_02171,52.0785,7.0015,,DE,8899,,False
node_02172,node_02172,52.1675,6.1405,,NL,33915,,False
node_02173,node_02173,47.0605,15.4375,,AT,8412,,False
node_02174,node_02174,50.0805,14.4405,,CZ,13036,,False
node_02175,node_02175,49.2685,-122.9895,,CA,852,,False
node_02176,node_02176,48.1375,11.5785,,DE,3320,,False
node_02177,node_02177,29.6085,52.5175,,IR,44244,,False
node_02178,node_02178,38.9115,22.1295,,GR,211186,,False
node_02179,node_02179,48.3995,16.4875,,AT,8412,,False
node_02180,node_02180,38.6785,-9.3285,,PT,12353,,False
node_02181,node_02181,16.7785,121.0915,,PH,139831,,False
node_02182,node_02182,40.3995,49.8085,,AZ,15723,,False
node_02098,node_02098,52.2415,6.0875,,NL,31615,,False
node_02183,node_02183,49.7185,19.5105,,PL,5617,,False
node_02184,node_02184,38.7115,-9.1395,,PT,20879,,False
node_02185,node_02185,54.5185,-1.4685,,GB,2856,,False
node_02186,node_02186,49.3915,5.9875,,FR,15557,,False
node_02187,node_02187,27.7415,-97.4295,,US,21928,,False
node_02188,node_02188,14.0185,123.2605,,PH,139831,,False
node_02189,node_02189,47.2085,-1.5425,,FR,51207,,False
node_02190,node_02190,-33.7395,150.9215,,AU,1221,,False
node_02191,node_02191,24.6895,46.7205,,SA,43766,,False
node_02192,node_02192,48.4815,16.5005,,AT,8412,,False
node_02193,node_02193,52.2515,21.0295,,PL,5617,,False
node_02181,node_02181,16.3005,121.0305,,PH,139831,,False
node_02188,node_02188,13.7115,123.2005,,PH,139831,,False
node_02194,node_02194,33.1205,-96.6805,,US,20057,,False
node_02195,node_02195,33.8215,-84.3315,,US,21928,,False
node_02196,node_02196,54.8615,82.9715,,RU,42842,,False
node_02197,node_02197,53.5075,-2.3125,,GB,41495,,False
node_02198,node_02198,42.5275,-83.1325,,US,21928,,False
node_02199,node_02199,42.5285,-75.5185,,US,21928,,False
