ip,source,lineage,lat,lon,city,country,accuracy_radius,db_version,is_default_centroid,centroid_match,status,fetched_at_utc
node_00259,ip_api,ipapi_com_unverified,50.1396,8.74294,Frankfurt am Main,DE,,,False,,success,2026-06-03T18:34:55Z
node_00259,ipapi_co,ipapi_co_unverified,,,,,,,False,,http_error,2026-06-04T08:13:44Z
node_00259,ipinfo,ipinfo,50.1155,8.6842,Frankfurt am Main,DE,,,True,"hub:50.115,8.684",success,2026-06-04T08:13:43Z
node_00259,ipwho_is,ipwhois_unverified,50.1109221,8.6821267,Frankfurt,DE,,,True,"hub:50.111,8.682",success,2026-06-03T18:34:55Z
node_00259,maxmind_geolite2,maxmind_geolite,51.2993,9.491,,DE,200,1780418264,True,no_city,success,2026-06-04T08:13:45Z
node_00259,reallyfreegeoip,maxmind_geolite,51.2993,9.491,,DE,,,True,no_city,success,2026-06-04T08:13:44Z
node_00392,dbip_lite,dbip_lite,51.5072,-0.127586,London,GB,,1780278471,True,"hub:51.507,-0.128",success,2026-06-04T08:16:24Z
node_00392,geojs,maxmind_geolite,52.3824,4.8995,,NL,,,True,no_city,success,2026-06-03T19:10:06Z
node_00392,ip2location_lite,ip2location_lite,48.859077,2.293486,Paris,FR,,1780555707,False,,success,2026-06-04T08:16:24Z
node_00392,ip_api,ipapi_com_unverified,51.5072,-0.127586,London,GB,,,False,,success,2026-06-03T18:38:14Z
node_00392,ipapi_co,ipapi_co_unverified,,,,,,,False,,http_error,2026-06-04T08:16:23Z
node_00392,ipinfo,ipinfo,48.8534,2.3488,Paris,FR,,,True,"hub:48.853,2.349",success,2026-06-04T08:16:23Z
node_00392,ipwho_is,ipwhois_unverified,52.3702157,4.8951679,Amsterdam,NL,,,True,"hub:52.37,4.895",success,2026-06-03T18:38:14Z
node_00392,maxmind_geolite2,maxmind_geolite,52.3824,4.8995,,NL,100,1780418264,True,no_city,success,2026-06-04T08:16:24Z
node_00392,reallyfreegeoip,maxmind_geolite,52.3824,4.8995,,NL,,,True,no_city,success,2026-06-03T19:10:06Z
node_00189,dbip_lite,dbip_lite,50.0852,14.3668,Prague,CZ,,1780278471,False,,success,2026-06-04T08:12:21Z
node_00189,geojs,maxmind_geolite,50.1242,14.398,Prague,CZ,,,False,,success,2026-06-03T19:08:17Z
node_00189,ip2location_lite,ip2location_lite,50.087936,14.420798,Prague,CZ,,1780555707,True,"hub:50.088,14.421",success,2026-06-04T08:12:21Z
node_00189,ip_api,ipapi_com_unverified,50.1242,14.398,Prague,CZ,,,False,,success,2026-06-03T18:33:10Z
node_00189,ipapi_co,ipapi_co_unverified,,,,,,,False,,http_error,2026-06-04T08:12:20Z
node_00189,ipinfo,ipinfo,50.088,14.4208,Prague,CZ,,,True,"hub:50.088,14.421",success,2026-06-04T08:12:19Z
node_00189,ipwho_is,ipwhois_unverified,50.0755381,14.4378005,Prague,CZ,,,True,"hub:50.076,14.438",success,2026-06-03T18:33:10Z
node_00189,maxmind_geolite2,maxmind_geolite,50.1242,14.398,Prague,CZ,100,1780418264,False,,success,2026-06-04T08:12:21Z
node_00189,reallyfreegeoip,maxmind_geolite,50.0985,14.4524,Prague,CZ,,,False,,success,2026-06-04T08:12:20Z
node_00903,dbip_lite,dbip_lite,41.8781,-87.6298,Chicago,US,,1780278471,False,,success,2026-06-04T08:26:38Z
node_00903,geojs,maxmind_geolite,41.8719,-87.6589,Chicago,US,,,False,,success,2026-06-03T19:14:32Z
node_00903,ip2location_lite,ip2location_lite,41.875771,-87.620605,Chicago,US,,1780555707,False,,success,2026-06-04T08:26:38Z
node_00903,ip_api,ipapi_com_unverified,41.8719,-87.6589,Chicago,US,,,False,,success,2026-06-03T19:00:55Z
node_00903,ipapi_co,ipapi_co_unverified,,,,,,,False,,http_error,2026-06-04T08:26:37Z
node_00903,ipinfo,ipinfo,41.85,-87.65,Chicago,US,,,False,,success,2026-06-04T08:26:36Z
node_00903,ipwho_is,ipwhois_unverified,41.8781136,-87.6297982,Chicago,US,,,True,"hub:41.878,-87.63",success,2026-06-03T19:00:55Z
node_00903,maxmind_geolite2,maxmind_geolite,41.8719,-87.6589,Chicago,US,20,1780418264,False,,success,2026-06-04T08:26:38Z
node_00903,reallyfreegeoip,maxmind_geolite,41.8719,-87.6589,Chicago,US,,,False,,success,2026-06-04T08:26:36Z
node_00631,dbip_lite,dbip_lite,52.3676,4.90414,Amsterdam,NL,,1780278471,True,"hub:52.368,4.904",success,2026-06-04T08:21:11Z
node_00631,geojs,maxmind_geolite,52.3716,4.8883,Amsterdam,NL,,,False,,success,2026-06-03T19:12:10Z
